,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,nom_commune,id_parcelle,nombre_lots,code_type_local,type_local,nombre_pieces_principales,code_nature_culture,surface_terrain,longitude,latitude
2739,8890.0,0.0,LA MONTAGNE ST JEAN,71320.0,Sainte-Radegonde,714740000G0234,0,0.0,0,0.0,P,7903.0,4.050301999999999,46.694085
2737,8890.0,0.0,LA MONTAGNE ST JEAN,71320.0,Sainte-Radegonde,714740000G0012,0,0.0,0,0.0,T,10669.0,4.050972,46.695698
2736,8890.0,0.0,LA MONTAGNE ST JEAN,71320.0,Sainte-Radegonde,714740000G0012,0,0.0,0,0.0,T,21338.0,4.050972,46.695698
2740,8890.0,0.0,LA MONTAGNE ST JEAN,71320.0,Sainte-Radegonde,714740000G0236,0,0.0,0,0.0,P,16108.0,4.051972,46.694517
2930,700.0,0.0,LES ROMPAYS,71360.0,Saisy,714930000B0142,0,0.0,0,0.0,P,3184.0,4.5544400000000005,46.9767
2845,28979.0,0.0,PRELE,71360.0,Saisy,714930000E0206,0,0.0,0,0.0,P,3559.0,4.550803,46.957706
2928,700.0,0.0,LA CHAUME,71360.0,Saisy,714930000B0096,0,0.0,0,0.0,T,3170.0,4.542299,46.970928
2852,28979.0,0.0,LES CHETIFS BUCHOTS,71360.0,Saisy,714930000F0271,0,0.0,0,0.0,T,3150.0,4.539836,46.959026
2851,28979.0,0.0,LE BAS D EMBON,71360.0,Saisy,714930000F0048,0,0.0,0,0.0,P,1580.0,4.542916,46.961534
2850,28979.0,0.0,LE BAS D EMBON,71360.0,Saisy,714930000F0047,0,0.0,0,0.0,P,3470.0,4.544012,46.961193
2849,28979.0,0.0,LE BAS D EMBON,71360.0,Saisy,714930000F0046,0,0.0,0,0.0,P,3955.0,4.543793,46.961133000000004
2848,28979.0,0.0,LES OUCHES,71360.0,Saisy,714930000F0015,0,0.0,0,0.0,P,4000.0,4.543216,46.962153
2847,28979.0,0.0,LE GIBOT,71360.0,Saisy,714930000E0236,0,0.0,0,0.0,T,1570.0,4.555361,46.955252
2846,28979.0,0.0,LES LAUCHES,71360.0,Saisy,714930000E0228,0,0.0,0,0.0,T,2482.0,4.552012,46.955467
2844,28979.0,0.0,PRELE,71360.0,Saisy,714930000E0206,0,0.0,0,0.0,P,1780.0,4.550803,46.957706
4256,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0892,0,0.0,0,0.0,S,8.0,4.5326059999999995,46.96237
4255,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0840,0,0.0,0,0.0,S,37.0,4.532349,46.962272999999996
2929,700.0,0.0,LES ROMPAYS,71360.0,Saisy,714930000B0127,0,0.0,0,0.0,T,470.0,4.551924,46.975402
4253,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0838,0,0.0,0,0.0,S,98.0,4.532536,46.962309000000005
4252,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0825,0,0.0,0,0.0,S,111.0,4.532316000000001,46.962154
4251,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0824,0,0.0,0,0.0,S,81.0,4.53239,46.96216
4250,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0823,0,0.0,0,0.0,S,33.0,4.532567,46.962146999999995
4249,80000.0,5047.0,LA VEVRE,71360.0,Saisy,714930000G0822,0,1.0,Maison,2.0,S,37.0,4.5326059999999995,46.962251
4248,80000.0,5038.0,LA VEVRE,71360.0,Saisy,714930000G0820,0,1.0,Maison,3.0,S,101.0,4.53255,46.962353
2843,28979.0,0.0,PRELE,71360.0,Saisy,714930000E0203,0,0.0,0,0.0,P,14980.0,4.551941,46.957577
2842,28979.0,0.0,LA CHAUME,71360.0,Saisy,714930000E0115,0,0.0,0,0.0,P,9180.0,4.557622,46.959723
2840,28979.0,0.0,PRE DE BREUIL,71360.0,Saisy,714930000B0738,0,0.0,0,0.0,P,3378.0,4.548159,46.965016
3892,100000.0,5093.0,LE BOURG,71360.0,Saisy,714930000E0578,0,1.0,Maison,6.0,S,671.0,4.549314,46.95928
3891,100000.0,0.0,PRELE,71360.0,Saisy,714930000E0576,0,0.0,0,0.0,J,702.0,4.5495730000000005,46.959161
3890,100000.0,0.0,PRELE,71360.0,Saisy,714930000E0575,0,0.0,0,0.0,P,94.0,4.549869999999999,46.95909
3889,100000.0,0.0,PRELE,71360.0,Saisy,714930000E0219,0,0.0,0,0.0,J,915.0,4.548961,46.958929
3888,100000.0,0.0,PRELE,71360.0,Saisy,714930000E0218,0,0.0,0,0.0,P,5966.0,4.549128,46.958768
2853,28979.0,0.0,LE BAS DE VAUDREMONT,71360.0,Saisy,714930000F0301,0,0.0,0,0.0,P,2380.0,4.541555000000001,46.957464
2854,28979.0,0.0,VAUDREMONT,71360.0,Saisy,714930000F0303,0,0.0,0,0.0,P,4240.0,4.542752,46.957848999999996
4254,80000.0,0.0,LA VEVRE,71360.0,Saisy,714930000G0839,0,0.0,0,0.0,S,241.0,4.532503,46.9622
2856,28979.0,0.0,LE BAS DE VAUDREMONT,71360.0,Saisy,714930000F0317,0,0.0,0,0.0,P,6285.0,4.543929,46.958042999999996
2927,700.0,0.0,EN VERGU,71360.0,Saisy,714930000B0324,0,0.0,0,0.0,P,7230.0,4.559323,46.971153
2876,28979.0,0.0,LE VERNAY,71360.0,Saisy,714930000G0607,0,0.0,0,0.0,P,6430.0,4.536586,46.958857
2875,28979.0,0.0,LE VERNAY,71360.0,Saisy,714930000G0606,0,0.0,0,0.0,P,9910.0,4.536823,46.959351
2874,28979.0,0.0,LES GRANDES VARENNES,71360.0,Saisy,714930000G0398,0,0.0,0,0.0,T,3575.0,4.536212,46.962951000000004
2873,28979.0,0.0,LES GRANDES VARENNES,71360.0,Saisy,714930000G0397,0,0.0,0,0.0,T,3580.0,4.536324,46.962918
2855,28979.0,0.0,VAUDREMONT,71360.0,Saisy,714930000F0304,0,0.0,0,0.0,P,2560.0,4.543189,46.957465
2872,28979.0,0.0,LES GRANDES VARENNES,71360.0,Saisy,714930000G0395,0,0.0,0,0.0,T,2560.0,4.536633999999999,46.962872999999995
2871,28979.0,0.0,LES GRANDES VARENNES,71360.0,Saisy,714930000G0394,0,0.0,0,0.0,T,2645.0,4.536706,46.962802
2870,28979.0,0.0,LES GRANDES VARENNES,71360.0,Saisy,714930000G0387,0,0.0,0,0.0,T,1814.0,4.537559,46.962551
2869,28979.0,0.0,LES GRANDES VARENNES,71360.0,Saisy,714930000G0383,0,0.0,0,0.0,T,2276.0,4.537871,46.962464000000004
2868,28979.0,0.0,LES VARENNES,71360.0,Saisy,714930000G0357,0,0.0,0,0.0,T,3440.0,4.538929,46.96315
2841,28979.0,0.0,LA CHAUME,71360.0,Saisy,714930000E0106,0,0.0,0,0.0,VI,1906.0,4.558582,46.958925
2866,28979.0,0.0,PRE COFFIN,71360.0,Saisy,714930000F0560,0,0.0,0,0.0,P,2415.0,4.5467379999999995,46.959070000000004
2861,28979.0,0.0,MOULIN DE SAISY,71360.0,Saisy,714930000F0334,0,0.0,0,0.0,P,3385.0,4.545897,46.959897999999995
2862,28979.0,0.0,PRE DE L ETANG,71360.0,Saisy,714930000F0335,0,0.0,0,0.0,P,21931.0,4.544511,46.959281
2863,28979.0,0.0,PRE DE L ETANG,71360.0,Saisy,714930000F0335,0,0.0,0,0.0,P,43862.0,4.544511,46.959281
2860,28979.0,0.0,LES PETITES VARENNES,71360.0,Saisy,714930000F0331,0,0.0,0,0.0,P,6632.0,4.540801999999999,46.960961
2867,28979.0,0.0,PRE COFFIN,71360.0,Saisy,714930000F0560,0,0.0,0,0.0,P,2415.0,4.5467379999999995,46.959070000000004
2858,28979.0,0.0,LES PETITES VARENNES,71360.0,Saisy,714930000F0327,0,0.0,0,0.0,P,2162.0,4.539875,46.960544
2857,28979.0,0.0,LES CHETIFS BUCHOTS,71360.0,Saisy,714930000F0326,0,0.0,0,0.0,T,5890.0,4.540191,46.959843
2864,28979.0,0.0,LE PRE ROUGE,71360.0,Saisy,714930000F0340,0,0.0,0,0.0,P,3790.0,4.546367,46.957701
2865,28979.0,0.0,LE SAUGY,71360.0,Saisy,714930000F0363,0,0.0,0,0.0,P,7540.0,4.542992,46.95537
2859,28979.0,0.0,LES PETITES VARENNES,71360.0,Saisy,714930000F0330,0,0.0,0,0.0,P,2452.0,4.540301,46.961256
683,155000.0,2.0,LOT DE LA RUEE,71250.0,Salornay-sur-Guye,714950000B0602,0,1.0,Maison,5.0,S,1429.0,4.6031379999999995,46.520917
227,277600.0,5387.0,LE MY DE LA CROIX,71250.0,Salornay-sur-Guye,714950000B0561,0,4.0,Local industriel. commercial ou assimilé,0.0,S,1072.0,4.604207,46.521606
249,23000.0,0.0,DERRIERE LE FOUR ET LE VIG,71250.0,Salornay-sur-Guye,714950000A0203,0,0.0,0,0.0,AB,614.0,4.6035900000000005,46.531627
230,277600.0,852.0,RUE DES RAVARYS,71250.0,Salornay-sur-Guye,714950000B0580,0,1.0,Maison,5.0,J,621.0,4.603221,46.521757
229,277600.0,852.0,RUE DES RAVARYS,71250.0,Salornay-sur-Guye,714950000B0580,0,1.0,Maison,5.0,S,1152.0,4.603221,46.521757
228,277600.0,5387.0,LE MY DE LA CROIX,71250.0,Salornay-sur-Guye,714950000B0561,0,4.0,Local industriel. commercial ou assimilé,0.0,P,727.0,4.604207,46.521606
250,23000.0,0.0,DERRIERE LE FOUR ET LE VIG,71250.0,Salornay-sur-Guye,714950000A0204,0,0.0,0,0.0,P,349.0,4.60375,46.531795
1154,226000.0,0.0,LOMONOT,71250.0,Salornay-sur-Guye,714950000F0677,0,0.0,0,0.0,J,865.0,4.593694999999999,46.515965
39,174500.0,5477.0,POIRIER BOUCHOT,71250.0,Salornay-sur-Guye,714950000C0671,0,1.0,Maison,5.0,S,1408.0,4.6019309999999995,46.514733
209,23500.0,0.0,DERRIERE LE FOUR ET LE VIG,71250.0,Salornay-sur-Guye,714950000A0206,0,0.0,0,0.0,P,373.0,4.604126,46.531712
208,23500.0,0.0,DERRIERE LE FOUR ET LE VIG,71250.0,Salornay-sur-Guye,714950000A0205,0,0.0,0,0.0,AB,607.0,4.6040410000000005,46.531535999999996
1153,226000.0,0.0,LOMONOT,71250.0,Salornay-sur-Guye,714950000F0676,0,0.0,0,0.0,S,82.0,4.593623,46.516059999999996
1152,226000.0,17.0,RUE FROIDE,71250.0,Salornay-sur-Guye,714950000F0088,0,1.0,Maison,6.0,S,363.0,4.593815,46.516217
869,270000.0,0.0,LOMONOT,71250.0,Salornay-sur-Guye,714950000F0996,0,0.0,0,0.0,S,38.0,4.5957,46.516414000000005
870,270000.0,5.0,RTE DE MONTCEAU,71250.0,Salornay-sur-Guye,714950000F0998,0,0.0,0,0.0,S,19.0,4.595672,46.516366999999995
871,270000.0,5.0,RTE DE MONTCEAU,71250.0,Salornay-sur-Guye,714950000F1000,0,4.0,Local industriel. commercial ou assimilé,0.0,S,391.0,4.595544,46.516335
874,270000.0,4.0,RUE FROIDE,71250.0,Salornay-sur-Guye,714950000F1007,0,0.0,0,0.0,S,44.0,4.595397,46.516303
872,270000.0,5.0,RTE DE MONTCEAU,71250.0,Salornay-sur-Guye,714950000F1000,0,2.0,Appartement,2.0,S,391.0,4.595544,46.516335
873,270000.0,5.0,RTE DE MONTCEAU,71250.0,Salornay-sur-Guye,714950000F1000,0,4.0,Local industriel. commercial ou assimilé,0.0,S,391.0,4.595544,46.516335
2572,145000.0,0.0,LES RUEAUX,71150.0,Sampigny-lès-Maranges,714960000D0014,0,0.0,0,0.0,BT,1320.0,4.643533000000001,46.902181
2511,50000.0,2.0,RUE ST ANTOINE,71150.0,Sampigny-lès-Maranges,714960000B0100,0,1.0,Maison,4.0,S,75.0,4.652237,46.906021
4115,69000.0,2.0,RTE DE DEZIZE,71150.0,Sampigny-lès-Maranges,714960000B0051,0,1.0,Maison,2.0,S,40.0,4.6528279999999995,46.906364
2703,2500.0,0.0,LES CHAMPS DEVANT,71150.0,Sampigny-lès-Maranges,714960000C0262,0,0.0,0,0.0,T,1363.0,4.654566,46.90518
4114,69000.0,5070.0,RTE DE DEZIZE,71150.0,Sampigny-lès-Maranges,714960000B0041,0,3.0,Dépendance,0.0,S,90.0,4.6526190000000005,46.90632
221,338900.0,33.0,RUE DES GAUDRIOLLES,71000.0,Sancé,71497000AT0062,0,1.0,Maison,3.0,S,1170.0,4.825913,46.33826
305,110000.0,3.0,RUE DU VIEUX CHATEAU,71000.0,Sancé,71497000AB0256,1,2.0,Appartement,2.0,0,0.0,4.828308,46.342446
304,110000.0,3.0,RUE DU VIEUX CHATEAU,71000.0,Sancé,71497000AB0256,1,3.0,Dépendance,0.0,0,0.0,4.828308,46.342446
126,77000.0,44.0,RUE DE LA FONTAINE,71000.0,Sancé,71497000AV0183,0,0.0,0,0.0,AB,675.0,4.827692,46.343986
220,338900.0,33.0,RUE DES GAUDRIOLLES,71000.0,Sancé,71497000AT0062,0,1.0,Maison,3.0,S,1170.0,4.825913,46.33826
1017,58440.0,46.0,RUE DE LA FONTAINE,71000.0,Sancé,71497000AV0180,0,0.0,0,0.0,J,19.0,4.827605,46.344198999999996
1279,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0064,0,0.0,0,0.0,P,85.0,0.0,0.0
1016,58440.0,46.0,RUE DE LA FONTAINE,71000.0,Sancé,71497000AV0177,0,0.0,0,0.0,J,468.0,4.827489,46.344268
550,105800.0,3.0,RUE DU PRE DES MARES,71000.0,Sancé,71497000AP0027,1,3.0,Dépendance,0.0,0,0.0,4.831835,46.339890000000004
551,105800.0,3.0,RUE DU PRE DES MARES,71000.0,Sancé,71497000AP0027,1,3.0,Dépendance,0.0,0,0.0,4.831835,46.339890000000004
1083,295500.0,17.0,RUE DU BOURG,71000.0,Sancé,71497000AC0004,0,1.0,Maison,5.0,S,690.0,4.833283,46.340219
1084,295500.0,17.0,RUE DU BOURG,71000.0,Sancé,71497000AC0004,0,1.0,Maison,5.0,P,587.0,4.833283,46.340219
1085,295500.0,17.0,RUE DU BOURG,71000.0,Sancé,71497000AC0063,0,0.0,0,0.0,S,318.0,4.83338,46.340102
542,97500.0,23.0,RUE DU BOURG,71000.0,Sancé,71497000AC0201,0,1.0,Maison,4.0,S,1001.0,4.834238,46.339982
549,105800.0,3.0,RUE DU PRE DES MARES,71000.0,Sancé,71497000AP0027,2,2.0,Appartement,3.0,0,0.0,4.831835,46.339890000000004
1272,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0001,0,0.0,0,0.0,P,258.0,4.847121,46.345446
1278,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0055,0,0.0,0,0.0,P,748.0,4.8466190000000005,46.346309999999995
1277,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0053,0,0.0,0,0.0,P,200.0,4.846569000000001,46.346476
829,92640.0,0.0,LA MATRONE,71000.0,Sancé,71497000AB0326,0,0.0,0,0.0,P,772.0,4.830693,46.343212
1276,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0050,0,0.0,0,0.0,P,1659.0,4.845962999999999,46.346265
1275,206600.0,28.0,RUE DE LA GRANGE AUBEL,71000.0,Sancé,71497000BD0008,0,1.0,Maison,6.0,S,662.0,4.8461989999999995,46.346112
1274,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0007,0,0.0,0,0.0,P,1610.0,4.84645,46.345938000000004
1273,206600.0,0.0,PETITE MOUCHE,71000.0,Sancé,71497000BD0002,0,0.0,0,0.0,P,5636.0,4.84708,46.345796
1795,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1796,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1797,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1798,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1573,60000.0,12.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0027,0,1.0,Maison,5.0,S,512.0,4.29135,46.663198
1800,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1794,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1856,45148.0,9.0,RUE DE ROZELAY,71410.0,Sanvignes-les-Mines,71499000AT0258,0,1.0,Maison,3.0,S,502.0,4.288375,46.645653
1959,123400.0,215.0,CHEM DE LA CLAYETTE,71410.0,Sanvignes-les-Mines,714990000B0300,0,1.0,Maison,4.0,S,906.0,4.298389,46.671606
1799,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1801,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1793,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1791,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1591,38000.0,1269.0,RUE VOLTAIRE,71410.0,Sanvignes-les-Mines,71499000AT0661,0,1.0,Maison,2.0,S,775.0,4.287333,46.649829
1600,24900.0,0.0,LOT LES PROMENADES DE LA TOUR,71410.0,Sanvignes-les-Mines,714990000C1357,0,0.0,0,0.0,AB,830.0,4.2831150000000004,46.662752000000005
1735,23000.0,0.0,RUE LAMARTINE,71410.0,Sanvignes-les-Mines,71499000AI0045,0,0.0,0,0.0,P,2025.0,4.3166139999999995,46.666243
1778,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1779,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1780,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1792,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1781,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1784,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1785,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1786,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1787,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1789,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1790,60000.0,9001.0,RUE EDOUARD HERRIOT,71410.0,Sanvignes-les-Mines,71499000AD0193,0,3.0,Dépendance,0.0,S,684.0,4.293154,46.663952
1782,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1788,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1783,60000.0,9002.0,RUE JULES GUESDE,71410.0,Sanvignes-les-Mines,71499000AD0066,0,3.0,Dépendance,0.0,S,683.0,4.292986,46.664305
1324,159800.0,0.0,LE BOURG,71390.0,Sassangy,715010000C0482,0,0.0,0,0.0,P,3843.0,4.635680000000001,46.717548
1325,159800.0,5010.0,LE BOURG,71390.0,Sassangy,715010000C0483,0,1.0,Maison,2.0,S,680.0,4.635742,46.717525
1326,159800.0,0.0,LE BOURG,71390.0,Sassangy,715010000C0484,0,0.0,0,0.0,P,255.0,4.635829,46.71779
4853,149000.0,505.0,RTE DES CLUZONS,71580.0,Savigny-en-Revermont,71506000YB0028,0,1.0,Maison,4.0,S,1000.0,5.3647029999999996,46.635282000000004
4275,45000.0,0.0,LES ODIEUX,71580.0,Savigny-en-Revermont,71506000ZS0281,0,0.0,0,0.0,P,2690.0,5.409961,46.637847
4855,149000.0,0.0,LES CHAVANNES,71580.0,Savigny-en-Revermont,71506000YB0093,0,0.0,0,0.0,S,432.0,5.364503,46.6352
4274,45000.0,0.0,LES ODIEUX,71580.0,Savigny-en-Revermont,71506000ZS0281,0,0.0,0,0.0,P,1344.0,5.409961,46.637847
4273,123000.0,1550.0,RTE DE BEAUVERNOIS,71580.0,Savigny-en-Revermont,71506000ZX0010,0,1.0,Maison,4.0,P,8826.0,5.386995,46.618533
4272,123000.0,1550.0,RTE DE BEAUVERNOIS,71580.0,Savigny-en-Revermont,71506000ZX0010,0,1.0,Maison,4.0,S,2000.0,5.386995,46.618533
4669,9313.49,0.0,CHAMP DU BUISSON,71580.0,Savigny-en-Revermont,71506000ZZ0006,0,0.0,0,0.0,P,14426.0,5.367964,46.620056
4577,30000.0,0.0,BAS DE SAVIGNY,71580.0,Savigny-en-Revermont,71506000ZP0206,0,0.0,0,0.0,S,858.0,5.421598,46.631631
4668,9313.49,0.0,CHAMP DU BUISSON,71580.0,Savigny-en-Revermont,71506000ZZ0006,0,0.0,0,0.0,P,28851.0,5.367964,46.620056
4667,9313.49,0.0,LA PELE,71580.0,Savigny-en-Revermont,71506000ZX0064,0,0.0,0,0.0,P,11524.0,5.373283,46.613877
5691,109000.0,9.0,LOT LES VERABLES,71580.0,Savigny-en-Revermont,71506000ZS0122,0,1.0,Maison,4.0,S,1037.0,5.4188,46.636784999999996
4854,149000.0,505.0,RTE DES CLUZONS,71580.0,Savigny-en-Revermont,71506000YB0028,0,1.0,Maison,4.0,AG,939.0,5.3647029999999996,46.635282000000004
4919,157000.0,20.0,IMP DU COUCHANT,71580.0,Savigny-en-Revermont,71506000ZY0042,0,1.0,Maison,3.0,S,654.0,5.363074,46.616464
4920,157000.0,20.0,IMP DU COUCHANT,71580.0,Savigny-en-Revermont,71506000ZY0042,0,3.0,Dépendance,0.0,S,654.0,5.363074,46.616464
4921,157000.0,0.0,VERIAT,71580.0,Savigny-en-Revermont,71506000ZY0096,0,0.0,0,0.0,AB,831.0,5.363094,46.616721000000005
5053,167000.0,158.0,RUE DU CHATEAU D'EAU,71580.0,Savigny-en-Revermont,71506000ZO0052,0,1.0,Maison,4.0,AG,1707.0,5.420422,46.639136
5054,167000.0,158.0,RUE DU CHATEAU D'EAU,71580.0,Savigny-en-Revermont,71506000ZO0052,0,1.0,Maison,4.0,S,800.0,5.420422,46.639136
4666,9313.49,0.0,LA CHEIGNE,71580.0,Savigny-en-Revermont,71506000YC0045,0,0.0,0,0.0,BS,946.0,5.3405510000000005,46.635793
4750,172500.0,225.0,RUE DES CHATELOTS,71580.0,Savigny-en-Revermont,71506000ZS0194,0,1.0,Maison,4.0,S,1512.0,5.415359,46.636658000000004
4665,9313.49,0.0,BOIS DU VERT,71580.0,Savigny-en-Revermont,71506000YA0059,0,0.0,0,0.0,BT,2400.0,5.358773,46.619941
4751,172500.0,0.0,LE BOURG,71580.0,Savigny-en-Revermont,71506000ZS0259,0,0.0,0,0.0,AG,866.0,5.415030000000001,46.636654
4664,9313.49,0.0,BOIS DU VERT,71580.0,Savigny-en-Revermont,71506000YA0055,0,0.0,0,0.0,BT,840.0,5.359627,46.61958
1123,144000.0,5159.0,LE PRE NEUF,71460.0,Savigny-sur-Grosne,715070000B0582,0,3.0,Dépendance,0.0,P,488.0,4.664165000000001,46.576609000000005
1122,144000.0,5159.0,LE PRE NEUF,71460.0,Savigny-sur-Grosne,715070000B0582,0,3.0,Dépendance,0.0,S,1012.0,4.664165000000001,46.576609000000005
1121,144000.0,5028.0,LE PRE NEUF,71460.0,Savigny-sur-Grosne,715070000B0347,0,1.0,Maison,4.0,S,126.0,4.664116,46.576691
35,60000.0,5098.0,LE BOURG,71460.0,Savigny-sur-Grosne,715070000A0452,0,1.0,Maison,3.0,S,410.0,4.671079,46.581981
5819,1500.0,0.0,LES COURBES,71440.0,Savigny-sur-Seille,715080000B0779,0,0.0,0,0.0,P,289.0,5.101019,46.622837
5288,42500.0,5.0,RUE JEAN MOULIN,71440.0,Savigny-sur-Seille,715080000B0659,1,2.0,Appartement,2.0,0,0.0,5.105587,46.624146
1685,2860.0,0.0,LES COTES,71110.0,Semur-en-Brionnais,71510000AE0270,0,0.0,0,0.0,P,217.0,4.093717,46.265271000000006
1686,2860.0,0.0,LA FAY,71110.0,Semur-en-Brionnais,71510000AE0273,0,0.0,0,0.0,S,69.0,4.093755000000001,46.265322
1977,1200.0,0.0,LE PORTUSAL,71110.0,Semur-en-Brionnais,715100000A0210,0,0.0,0,0.0,BS,13745.0,4.0880540000000005,46.275702
1454,149200.0,2.0,ALL DES CHARMILLES,71240.0,Sennecey-le-Grand,71512000AD0128,0,1.0,Maison,3.0,S,676.0,4.863904,46.642585
1308,190.0,0.0,RUE DU NORD,71240.0,Sennecey-le-Grand,71512000AB0387,0,0.0,0,0.0,S,38.0,0.0,0.0
897,150000.0,0.0,CLOS DE L EGLISE,71260.0,Senozan,71513000AB0007,0,0.0,0,0.0,AG,146.0,4.860168,46.396663000000004
896,150000.0,0.0,CLOS DE L EGLISE,71260.0,Senozan,71513000AB0006,0,0.0,0,0.0,AG,468.0,4.860506,46.396628
1170,279800.0,163.0,RUE DE LA MAIRIE,71260.0,Senozan,71513000AB0307,0,0.0,0,0.0,S,344.0,4.863693,46.396226
898,150000.0,0.0,CLOS DE L EGLISE,71260.0,Senozan,71513000AB0007,0,0.0,0,0.0,S,195.0,4.860168,46.396663000000004
1063,215900.0,31.0,RUE DE LA  SOURCE,71260.0,Senozan,71513000AA0116,0,1.0,Maison,6.0,S,769.0,4.859771,46.398210999999996
899,150000.0,20.0,RUE DU CLOS DE L EGLISE,71260.0,Senozan,71513000AB0008,0,1.0,Maison,5.0,S,295.0,4.860034,46.396665999999996
1261,551900.0,168.0,RUE DU CHATEAU,71260.0,Senozan,71513000AB0026,0,1.0,Maison,8.0,S,1379.0,4.862692,46.397449
1169,279800.0,148.0,RUE DE LA MAIRIE,71260.0,Senozan,71513000AB0305,0,1.0,Maison,5.0,S,300.0,4.863441000000001,46.396063
1171,279800.0,163.0,RUE DE LA MAIRIE,71260.0,Senozan,71513000AB0307,0,0.0,0,0.0,AG,222.0,4.863693,46.396226
224,212480.0,114.0,RUE DE LA COMBE,71260.0,Senozan,71513000AB0050,0,1.0,Maison,3.0,S,500.0,4.863304,46.396606
